gsm,title,cell type,donorid,tetramer,qc pass,visit
GSM7955697,1_DR0401_Day 74_lib45700,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955698,1_DR0401_Day 74_lib45701,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955699,1_DR0701_Day 74_lib45702,CD4 T cell,1,DR0701,FALSE,Day 74
GSM7955700,1_DR0701_Day 74_lib45703,CD4 T cell,1,DR0701,TRUE,Day 74
GSM7955701,1_DR0701_Day 74_lib45704,CD4 T cell,1,DR0701,FALSE,Day 74
GSM7955702,1_DR0401_Day 74_lib45705,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955703,1_DR0701_Day 74_lib45706,CD4 T cell,1,DR0701,FALSE,Day 74
GSM7955704,1_DR0401_Day 74_lib45707,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955705,1_DR0401_Day 74_lib45708,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955706,1_DR0701_Day 74_lib45709,CD4 T cell,1,DR0701,TRUE,Day 74
GSM7955707,1_DR0401_Day 74_lib45710,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955708,1_DR0701_Day 74_lib45711,CD4 T cell,1,DR0701,TRUE,Day 74
GSM7955709,1_DR0401_Day 74_lib45712,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955710,1_DR0401_Day 74_lib45713,CD4 T cell,1,DR0401,FALSE,Day 74
GSM7955711,1_DR0401_Day 74_lib45714,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955712,1_DR0401_Day 74_lib45715,CD4 T cell,1,DR0401,FALSE,Day 74
GSM7955713,1_DR0701_Day 74_lib45716,CD4 T cell,1,DR0701,TRUE,Day 74
GSM7955714,1_DR0401_Day 74_lib45717,CD4 T cell,1,DR0401,FALSE,Day 74
GSM7955715,1_DR0401_Day 74_lib45718,CD4 T cell,1,DR0401,FALSE,Day 74
GSM7955716,1_DR0401_Day 74_lib45719,CD4 T cell,1,DR0401,FALSE,Day 74
GSM7955717,1_DR0401_Day 74_lib45720,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955718,1_DR0701_Day 74_lib45721,CD4 T cell,1,DR0701,FALSE,Day 74
GSM7955719,1_DR0401_Day 74_lib45722,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955720,1_DR0401_Day 74_lib45723,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955721,1_DR0701_Day 74_lib45724,CD4 T cell,1,DR0701,TRUE,Day 74
GSM7955722,1_DR0401_Day 74_lib45725,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955723,1_DR0401_Day 74_lib45726,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955724,1_DR0401_Day 74_lib45727,CD4 T cell,1,DR0401,FALSE,Day 74
GSM7955725,1_DR0701_Day 74_lib45728,CD4 T cell,1,DR0701,TRUE,Day 74
GSM7955726,1_DR0401_Day 74_lib45729,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955727,1_DR0701_Day 74_lib45730,CD4 T cell,1,DR0701,TRUE,Day 74
GSM7955728,1_DR0401_Day 74_lib45731,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955729,1_DR0701_Day 74_lib45732,CD4 T cell,1,DR0701,FALSE,Day 74
GSM7955730,1_DR0401_Day 74_lib45733,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955731,1_DR0401_Day 74_lib45734,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955732,1_DR0401_Day 74_lib45735,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955733,1_DR0401_Day 74_lib45736,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955734,1_DR0401_Day 74_lib45737,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955735,1_DR0401_Day 74_lib45738,CD4 T cell,1,DR0401,FALSE,Day 74
GSM7955736,1_DR0401_Day 74_lib45739,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955737,1_DR0401_Day 74_lib45740,CD4 T cell,1,DR0401,FALSE,Day 74
GSM7955738,1_DR0401_Day 74_lib45741,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955739,1_DR0701_Day 74_lib45742,CD4 T cell,1,DR0701,FALSE,Day 74
GSM7955740,1_DR0401_Day 74_lib45743,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955741,1_DR0701_Day 74_lib45744,CD4 T cell,1,DR0701,TRUE,Day 74
GSM7955742,1_DR0401_Day 74_lib45745,CD4 T cell,1,DR0401,FALSE,Day 74
GSM7955743,1_DR0401_Day 74_lib45746,CD4 T cell,1,DR0401,TRUE,Day 74
GSM7955744,1_DR0401_Day 74_lib45747,CD4 T cell,1,DR0401,FALSE,Day 74
GSM7955745,6_DR0404_Day 365_lib50870,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955746,6_DR0404_Day 365_lib50871,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955747,6_DR0404_Day 365_lib50872,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955748,6_DR0404_Day 365_lib50873,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955749,6_DR0404_Day 365_lib50874,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955750,6_DR0404_Day 365_lib50875,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955751,6_DR0404_Day 365_lib50876,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955752,6_DR0404_Day 365_lib50877,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955753,6_DR0404_Day 365_lib50878,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955754,6_DR0404_Day 365_lib50879,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955755,6_DR0404_Day 365_lib50880,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955756,6_DR0404_Day 365_lib50881,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955757,6_DR0404_Day 365_lib50882,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955758,6_DR0404_Day 365_lib50883,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955759,6_DR0404_Day 365_lib50884,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955760,6_DR0404_Day 365_lib50885,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955761,6_DR0404_Day 365_lib50886,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955762,6_DR0404_Day 365_lib50887,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955763,6_DR0404_Day 365_lib50888,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955764,6_DR0404_Day 365_lib50889,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955765,6_DR0404_Day 365_lib50890,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955766,6_DR0404_Day 365_lib50891,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955767,6_DR0404_Day 365_lib50892,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955768,6_DR0404_Day 365_lib50893,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955769,6_DR0404_Day 365_lib50894,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955770,6_DR0404_Day 365_lib50895,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955771,6_DR0404_Day 365_lib50896,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955772,6_DR0404_Day 365_lib50897,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955773,6_DR0404_Day 365_lib50898,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955774,6_DR0404_Day 365_lib50899,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955775,6_DR0404_Day 365_lib50900,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955776,6_DR0404_Day 365_lib50901,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955777,6_DR0404_Day 365_lib50902,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955778,6_DR0404_Day 365_lib50903,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955779,6_DR0404_Day 365_lib50904,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955780,6_DR0404_Day 365_lib50905,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955781,6_DR0404_Day 365_lib50906,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955782,6_DR0404_Day 365_lib50907,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955783,6_DR0404_Day 365_lib50908,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955784,6_DR0404_Day 365_lib50909,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955785,6_DR0404_Day 365_lib50910,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955786,6_DR0404_Day 365_lib50911,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955787,6_DR0404_Day 365_lib50912,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955788,6_DR0404_Day 365_lib50913,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955789,6_DR0404_Day 365_lib50914,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955790,6_DR0404_Day 365_lib50915,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955791,6_DR0404_Day 365_lib50916,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955792,6_DR0404_Day 365_lib50917,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955793,6_DR0404_Day 365_lib50918,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955794,6_DR0404_Day 365_lib50919,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955795,6_DR0404_Day 365_lib50920,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955796,6_DR0404_Day 365_lib50921,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955797,6_DR0404_Day 365_lib50922,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955798,6_DR0404_Day 365_lib50923,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955799,6_DR0404_Day 365_lib50924,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955800,6_DR0404_Day 365_lib50925,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955801,6_DR0404_Day 365_lib50926,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955802,6_DR0404_Day 365_lib50927,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955803,6_DR0404_Day 365_lib50928,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955804,6_DR0404_Day 365_lib50929,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955805,6_DR0404_Day 365_lib50930,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955806,6_DR0404_Day 365_lib50931,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955807,6_DR0404_Day 365_lib50932,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955808,6_DR0404_Day 365_lib50933,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955809,6_DR0404_Day 365_lib50934,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955810,6_DR0404_Day 365_lib50935,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955811,6_DR0404_Day 365_lib50936,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955812,6_DR0404_Day 365_lib50937,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955813,6_DR0404_Day 365_lib50938,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955814,6_DR0404_Day 365_lib50939,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955815,6_DR0404_Day 365_lib50940,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955816,6_DR0404_Day 365_lib50941,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955817,6_DR0404_Day 365_lib50942,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955818,6_DR0404_Day 365_lib50943,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955819,6_DR0404_Day 365_lib50944,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955820,6_DR0404_Day 365_lib50945,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955821,6_DR0404_Day 365_lib50946,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955822,6_DR0404_Day 365_lib50947,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955823,6_DR0404_Day 365_lib50948,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955824,6_DR0404_Day 365_lib50949,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955825,6_DR0404_Day 365_lib50950,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955826,6_DR0404_Day 365_lib50951,CD4 T cell,6,DR0404,FALSE,Day 365
GSM7955827,6_DR0404_Day 365_lib50952,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955828,6_DR0404_Day 365_lib50953,CD4 T cell,6,DR0404,TRUE,Day 365
GSM7955829,10_DR0401_Day 365_lib50954,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955830,10_DR0401_Day 365_lib50955,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955831,10_DR0401_Day 365_lib50956,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955832,10_DR0401_Day 365_lib50957,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955833,10_DR0401_Day 365_lib50958,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955834,10_DR0401_Day 365_lib50959,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955835,10_DR0401_Day 365_lib50960,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955836,10_DR0401_Day 365_lib50961,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955837,10_DR0401_Day 365_lib50962,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955838,10_DR0401_Day 365_lib50963,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955839,10_DR0401_Day 365_lib50964,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955840,10_DR0401_Day 365_lib50965,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955841,10_DR0401_Day 365_lib50966,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955842,10_DR0401_Day 365_lib50967,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955843,10_DR0401_Day 365_lib50968,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955844,10_DR0401_Day 365_lib50969,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955845,10_DR0401_Day 365_lib50970,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955846,10_DR0401_Day 365_lib50971,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955847,10_DR0401_Day 365_lib50972,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955848,10_DR0401_Day 365_lib50973,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955849,10_DR0401_Day 365_lib50974,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955850,10_DR0401_Day 365_lib50975,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955851,10_DR0401_Day 365_lib50976,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955852,10_DR0401_Day 365_lib50977,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955853,10_DR0401_Day 365_lib50978,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955854,10_DR0401_Day 365_lib50979,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955855,10_DR0401_Day 365_lib50980,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955856,10_DR0401_Day 365_lib50981,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955857,10_DR0401_Day 365_lib50982,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955858,10_DR0401_Day 365_lib50983,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955859,10_DR0401_Day 365_lib50984,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955860,10_DR0401_Day 365_lib50985,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955861,10_DR0401_Day 365_lib50986,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955862,10_DR0401_Day 365_lib50987,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955863,10_DR0401_Day 365_lib50988,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955864,10_DR0401_Day 365_lib50989,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955865,10_DR0401_Day 365_lib50990,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955866,10_DR0401_Day 365_lib50991,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955867,10_DR0401_Day 365_lib50992,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955868,10_DR0401_Day 365_lib50993,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955869,10_DR0401_Day 365_lib50994,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955870,10_DR0401_Day 365_lib50995,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955871,10_DR0401_Day 365_lib50996,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955872,10_DR0401_Day 365_lib50997,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955873,10_DR0401_Day 365_lib50998,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955874,10_DR0401_Day 365_lib50999,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955875,10_DR0401_Day 365_lib51000,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955876,10_DR0401_Day 365_lib51001,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955877,10_DR0401_Day 365_lib51002,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955878,10_DR0401_Day 365_lib51003,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955879,10_DR0401_Day 365_lib51004,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955880,10_DR0401_Day 365_lib51005,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955881,10_DR0401_Day 365_lib51006,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955882,10_DR0401_Day 365_lib51007,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955883,10_DR0401_Day 365_lib51008,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955884,10_DR0401_Day 365_lib51009,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955885,10_DR0401_Day 365_lib51010,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955886,10_DR0401_Day 365_lib51011,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955887,10_DR0401_Day 365_lib51012,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955888,10_DR0401_Day 365_lib51013,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955889,10_DR0401_Day 365_lib51014,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955890,10_DR0401_Day 365_lib51015,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955891,10_DR0401_Day 365_lib51016,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955892,10_DR0401_Day 365_lib51017,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955893,10_DR0401_Day 365_lib51018,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955894,10_DR0401_Day 365_lib51019,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955895,10_DR0401_Day 365_lib51020,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955896,10_DR0401_Day 365_lib51021,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955897,10_DR0401_Day 365_lib51022,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955898,10_DR0401_Day 365_lib51023,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955899,10_DR0401_Day 365_lib51024,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955900,10_DR0401_Day 365_lib51025,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955901,10_DR0401_Day 365_lib51026,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955902,10_DR0401_Day 365_lib51027,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955903,10_DR0401_Day 365_lib51028,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955904,10_DR0401_Day 365_lib51029,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955905,10_DR0401_Day 365_lib51030,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955906,10_DR0401_Day 365_lib51031,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955907,10_DR0401_Day 365_lib51032,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955908,10_DR0401_Day 365_lib51033,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955909,10_DR0401_Day 365_lib51034,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955910,10_DR0401_Day 365_lib51035,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955911,10_DR0401_Day 365_lib51036,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955912,10_DR0401_Day 365_lib51037,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955913,10_DR0401_Day 365_lib51038,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955914,10_DR0401_Day 365_lib51039,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955915,10_DR0401_Day 365_lib51040,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955916,10_DR0401_Day 365_lib51041,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955917,10_DR0401_Day 365_lib51042,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955918,10_DR0401_Day 365_lib51043,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955919,10_DR0401_Day 365_lib51044,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955920,10_DR0401_Day 365_lib51045,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955921,10_DR0401_Day 365_lib51046,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955922,10_DR0401_Day 365_lib51047,CD4 T cell,10,DR0401,TRUE,Day 365
GSM7955923,10_DR0401_Day 365_lib51048,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955924,10_DR0401_Day 365_lib51049,CD4 T cell,10,DR0401,FALSE,Day 365
GSM7955925,9_DR0401_Day 365_lib51578,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955926,9_DR0401_Day 365_lib51579,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955927,9_DR0401_Day 365_lib51580,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955928,9_DR0401_Day 365_lib51581,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955929,9_DR0401_Day 365_lib51582,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955930,9_DR0401_Day 365_lib51583,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955931,9_DR0401_Day 365_lib51584,CD4 T cell,9,DR0401,FALSE,Day 365
GSM7955932,9_DR0401_Day 365_lib51585,CD4 T cell,9,DR0401,FALSE,Day 365
GSM7955933,9_DR0401_Day 365_lib51586,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955934,9_DR0401_Day 365_lib51587,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955935,9_DR0401_Day 365_lib51588,CD4 T cell,9,DR0401,FALSE,Day 365
GSM7955936,9_DR0401_Day 365_lib51589,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955937,9_DR0401_Day 365_lib51590,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955938,9_DR0401_Day 365_lib51591,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955939,9_DR0401_Day 365_lib51592,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955940,9_DR0401_Day 365_lib51593,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955941,9_DR0401_Day 365_lib51594,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955942,9_DR0401_Day 365_lib51595,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955943,9_DR0401_Day 365_lib51596,CD4 T cell,9,DR0401,FALSE,Day 365
GSM7955944,9_DR0401_Day 365_lib51597,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955945,9_DR0401_Day 365_lib51598,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955946,9_DR0401_Day 365_lib51599,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955947,9_DR0401_Day 365_lib51600,CD4 T cell,9,DR0401,FALSE,Day 365
GSM7955948,9_DR0401_Day 365_lib51601,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955949,9_DR0401_Day 365_lib51602,CD4 T cell,9,DR0401,FALSE,Day 365
GSM7955950,9_DR0401_Day 365_lib51603,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955951,9_DR0401_Day 365_lib51604,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955952,9_DR0401_Day 365_lib51605,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955953,9_DR0401_Day 365_lib51606,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955954,9_DR0401_Day 365_lib51607,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955955,9_DR0401_Day 365_lib51608,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955956,9_DR0401_Day 365_lib51609,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955957,9_DR0401_Day 365_lib51610,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955958,9_DR0401_Day 365_lib51611,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955959,9_DR0401_Day 365_lib51612,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955960,9_DR0401_Day 365_lib51613,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955961,9_DR0401_Day 365_lib51614,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955962,9_DR0401_Day 365_lib51615,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955963,9_DR0401_Day 365_lib51616,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955964,9_DR0401_Day 365_lib51617,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955965,9_DR0401_Day 365_lib51618,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955966,9_DR0401_Day 365_lib51619,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955967,9_DR0401_Day 365_lib51620,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955968,9_DR0401_Day 365_lib51621,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955969,9_DR0401_Day 365_lib51622,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955970,9_DR0401_Day 365_lib51623,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955971,9_DR0401_Day 365_lib51624,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955972,9_DR0401_Day 365_lib51625,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955973,9_DR0401_Day 365_lib51626,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955974,9_DR0401_Day 365_lib51627,CD4 T cell,9,DR0401,FALSE,Day 365
GSM7955975,9_DR0401_Day 365_lib51628,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955976,9_DR0401_Day 365_lib51629,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955977,9_DR0401_Day 365_lib51630,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955978,9_DR0401_Day 365_lib51631,CD4 T cell,9,DR0401,FALSE,Day 365
GSM7955979,9_DR0401_Day 365_lib51632,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955980,9_DR0401_Day 365_lib51633,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955981,9_DR0401_Day 365_lib51634,CD4 T cell,9,DR0401,TRUE,Day 365
