"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","symbol"
97.3238898417853,0.531160526353458,0.114263241737775,4.6485686759389,3.34246336363881e-06,0.00133165547144324,"ENSG00000173141","MRPL57"
20.2802499027729,1.68453880829521,0.364695705711172,4.61902562030525,3.85546255199099e-06,0.00149561509154998,"ENSG00000170476","MZB1"
94.202822767564,0.518644612379321,0.112438810407029,4.61268320521914,3.97503911781141e-06,0.00150246286245277,"ENSG00000143575","HAX1"
4.10725829895171,1.66784622662768,0.361749371958628,4.61050206555278,4.01697649256536e-06,NA,"ENSG00000184357","H1-5"
34.1776037034942,1.16514294397133,0.253537683826894,4.59554148473977,4.31626904411562e-06,0.00155652323903286,"ENSG00000136514","RTP4"
78.8141783099063,0.606124709096017,0.131912049508907,4.59491541032488,4.32924854489839e-06,0.00155652323903286,"ENSG00000157873","TNFRSF14"
60.5143958851637,0.954994845636725,0.209273571106552,4.56338007989784,5.03365668892375e-06,0.00176669364884345,"ENSG00000137078","SIT1"
94.1583071514209,0.750812182610368,0.16497044641759,4.55119204023875,5.33428316756411e-06,0.00182866670169913,"ENSG00000169627","BOLA2"
6.72226981999748,1.11762630379291,0.246967934912543,4.52539032724507,6.02841378193564e-06,NA,"ENSG00000112742","TTK"
616.11459954618,0.775420044758099,0.173669769777416,4.46491088087418,8.01020868453714e-06,0.00268360195951732,"ENSG00000187837","H1-2"
92.5085674620901,0.77049902193736,0.17319175089026,4.44882055858176,8.63431120740687e-06,0.0028284084779641,"ENSG00000128228","SDF2L1"
42.9002694883861,0.899027168256637,0.202343688889123,4.4430699726408,8.86843082314303e-06,0.00284194649486851,"ENSG00000168899","VAMP5"
12.0902179529494,1.1840338920307,0.267638016815405,4.42401235115769,9.68844775834297e-06,0.0030060246421765,"ENSG00000178999","AURKB"
57.2977140258846,0.48750413174229,0.11025020151592,4.42179810140206,9.7882899955547e-06,0.0030060246421765,"ENSG00000143793","C1orf35"
235.138986201684,0.412275468575718,0.0934960190483521,4.40955104583124,1.03585140630549e-05,0.00307386832277505,"ENSG00000182054","IDH2"
463.66495922695,1.35545208822265,0.307488497013609,4.40813917069117,1.04262544019234e-05,0.00307386832277505,"ENSG00000163682","RPL9"
206.675009816088,0.781164019246395,0.177954395600329,4.38968656329694,1.13514156180223e-05,0.0032810042671621,"ENSG00000164405","UQCRQ"
201.066075225066,0.653514816453553,0.149173967858656,4.38089048534773,1.18195269658436e-05,0.00335060859622116,"ENSG00000026751","SLAMF7"
89.3457935403987,0.544375578668672,0.124476554069618,4.3733181942377,1.22372159368157e-05,0.00340356226650189,"ENSG00000126457","PRMT1"
56.1561329294358,0.976892797947013,0.223641614091107,4.36811727511968,1.25322197298433e-05,0.00342106390810408,"ENSG00000152778","IFIT5"
110.983502562765,1.23188609793966,0.282398471015147,4.36222651458187,1.28745471291858e-05,0.00345061271329687,"ENSG00000211895","IGHA1"
8.06279431410986,1.22707624153171,0.281944163026007,4.35219593965675,1.3478072261215e-05,NA,"ENSG00000197238","H4C11"
25.4598890390753,0.70174491012234,0.161636106329692,4.3415108545796,1.4150628648895e-05,0.00359518125157584,"ENSG00000121152","NCAPH"
