gene_id,ensembl_id,symbol,log2FC_HZ,padj_HZ
ENSG00000157514,ENSG00000157514,DNAJB12,-0.169490569969246,0.596276862584738
ENSG00000270533,ENSG00000270533,ACTR5,-0.0715376277686901,0.596329066203727
ENSG00000172322,ENSG00000172322,DLEC1,-0.0891750018283029,0.596523832009921
ENSG00000159712,ENSG00000159712,TBC1D3,-0.118465132400326,0.596523832009921
ENSG00000250039,ENSG00000250039,BCAP31,0.0996627853349997,0.596523832009921
ENSG00000100099,ENSG00000100099,TSNARE1,0.0804627544552005,0.596523832009921
ENSG00000144306,ENSG00000144306,AP3S2,-0.0745998797451316,0.596523832009921
ENSG00000142733,ENSG00000142733,SUGP1,0.141758084454865,
ENSG00000274209,ENSG00000274209,ZNF366,-0.222420820520141,
ENSG00000258394,ENSG00000258394,GRIN2C,-0.143111632182624,0.59680258544648
ENSG00000092445,ENSG00000092445,,0.245550124064923,
ENSG00000215912,ENSG00000215912,AMPD3,0.184188749917071,
ENSG00000133121,ENSG00000133121,NPIPA2,-0.140419361504193,0.597089078957678
ENSG00000163938,ENSG00000163938,RBM23,0.0845904513999661,0.597089078957678
ENSG00000241383,ENSG00000241383,C1orf146,0.196426907334875,
ENSG00000214941,ENSG00000214941,STK32A,0.0738972321920545,0.597253645776157
ENSG00000233086,ENSG00000233086,,-0.209694239143169,
ENSG00000198796,ENSG00000198796,LYPD6B,0.157253074178957,0.597328690773599
ENSG00000125650,ENSG00000125650,,0.230840975044987,
ENSG00000286940,ENSG00000286940,EIPR1,0.0706367151146174,0.597354945832872
ENSG00000227400,ENSG00000227400,PRXL2A,0.182605421295468,
ENSG00000225979,ENSG00000225979,,0.216188290382033,
ENSG00000263417,ENSG00000263417,PDE6B,-0.126465322394157,0.597653072849446
ENSG00000264300,ENSG00000264300,,0.234859409569402,
ENSG00000237463,ENSG00000237463,,0.242897254011538,
ENSG00000135801,ENSG00000135801,COL19A1,0.0755820583347166,0.598176936451543
ENSG00000228980,ENSG00000228980,SNAP29,0.0809789176764436,0.598226591274068
ENSG00000109685,ENSG00000109685,NDUFA10,0.0582375552349876,0.598226591274068
ENSG00000158427,ENSG00000158427,PHYHIPL,0.119692931451005,0.598226591274068
ENSG00000102763,ENSG00000102763,CARD8-AS1,-0.0683606315181671,0.598226591274068
ENSG00000273398,ENSG00000273398,SMYD2,-0.110939711103514,0.598226591274068
ENSG00000080189,ENSG00000080189,TERB1,0.0589100248439119,0.598226591274068
ENSG00000146067,ENSG00000146067,ZNF362,-0.0611878125644974,0.598226591274068
ENSG00000186575,ENSG00000186575,LRRC47,0.0537425047220269,0.598226591274068
ENSG00000237807,ENSG00000237807,,0.293765357039279,
ENSG00000150394,ENSG00000150394,MOSMO,-0.133767875877276,0.598226591274068
ENSG00000172292,ENSG00000172292,DPH6-DT,-0.0680259693362185,0.598226591274068
ENSG00000224063,ENSG00000224063,MKNK2,0.17498979192271,0.598226591274068
ENSG00000188992,ENSG00000188992,,-0.192342277010076,
ENSG00000235939,ENSG00000235939,DNMT3A,0.0842057254753802,0.598461824231906
ENSG00000267535,ENSG00000267535,,0.209030925261444,
ENSG00000166295,ENSG00000166295,SNRPA1,0.0758738781566262,0.598461824231906
ENSG00000227868,ENSG00000227868,,-0.216804997500788,
ENSG00000008382,ENSG00000008382,LINC01933,0.113756028731665,0.598461824231906
ENSG00000183066,ENSG00000183066,NHSL1,0.0489762643486256,0.598461824231906
ENSG00000230524,ENSG00000230524,CBLB,0.121731291524126,0.598461824231906
ENSG00000183166,ENSG00000183166,MTERF3,0.111291510110106,0.598461824231906
ENSG00000114023,ENSG00000114023,LAMP1,0.0765067641047531,0.598461824231906
ENSG00000242808,ENSG00000242808,SRGAP1,-0.0881333993641702,0.598461824231906
ENSG00000133250,ENSG00000133250,WNK2,0.134540445609873,
ENSG00000250412,ENSG00000250412,BAHCC1,-0.10477726883062,0.598461824231906
ENSG00000159618,ENSG00000159618,LOC105371956,-0.0816817031868658,0.598461824231906
ENSG00000065491,ENSG00000065491,PITPNB,-0.0822689630554226,0.598461824231906
ENSG00000139350,ENSG00000139350,LINC01012,-0.0669591787014418,0.598461824231906
ENSG00000256803,ENSG00000256803,,-0.263306912559987,
ENSG00000183654,ENSG00000183654,LOC107985126,0.171997980979194,0.598461824231906
ENSG00000226733,ENSG00000226733,,0.243181690839612,
ENSG00000049860,ENSG00000049860,MMP9,-0.0683090946446544,0.598461824231906
ENSG00000128595,ENSG00000128595,PEX7,0.0696918402846954,0.598485163406468
ENSG00000135333,ENSG00000135333,,-0.199519538095781,
ENSG00000042445,ENSG00000042445,POLR1C,0.0894967560005081,0.5986747140149
ENSG00000083535,ENSG00000083535,NIHCOLE,-0.0591159570119074,0.5986747140149
ENSG00000125482,ENSG00000125482,CCNYL1,0.0602413426085819,0.598923697079558
ENSG00000106443,ENSG00000106443,GFOD3P,-0.0697910881644814,0.598923697079558
ENSG00000177731,ENSG00000177731,BPIFB9P,-0.104721993968709,0.598964751499221
ENSG00000079101,ENSG00000079101,,0.227933640762062,
ENSG00000108592,ENSG00000108592,MAL,0.0984301309278529,0.599114906267117
ENSG00000101363,ENSG00000101363,LINC00501,0.104043601381405,0.599661002819039
ENSG00000165810,ENSG00000165810,,-0.242167177903421,
ENSG00000184210,ENSG00000184210,,-0.179756317218745,
ENSG00000164744,ENSG00000164744,,0.225402578190987,
ENSG00000261474,ENSG00000261474,HDAC1,0.111375334925924,0.599777518498355
ENSG00000011405,ENSG00000011405,MRPS18C,-0.0531167224333911,0.599777518498355
ENSG00000238287,ENSG00000238287,PRDX3,0.0764179672961113,0.599777518498355
ENSG00000113070,ENSG00000113070,,0.236202780955266,
ENSG00000196208,ENSG00000196208,GULOP,-0.149589211341706,0.599777518498355
ENSG00000236130,ENSG00000236130,ZBTB11,-0.132137304383608,0.599777518498355
ENSG00000283445,ENSG00000283445,TXNRD3,0.174747511302201,
ENSG00000100416,ENSG00000100416,TSHR,0.0834092704098572,0.599777518498355
ENSG00000112245,ENSG00000112245,,0.201200986504058,
ENSG00000138617,ENSG00000138617,VBP1,0.0551085841624098,0.600200980318948
ENSG00000127838,ENSG00000127838,SELENOK,0.0790959473300186,0.600200980318948
ENSG00000089022,ENSG00000089022,USP32P3,-0.0680992112066983,0.600200980318948
ENSG00000147400,ENSG00000147400,TTC28,-0.152722889848672,0.600200980318948
ENSG00000128573,ENSG00000128573,PAF1,-0.150558630386362,0.60061353212723
ENSG00000235912,ENSG00000235912,,-0.278524653741067,
ENSG00000287861,ENSG00000287861,KIAA0586,0.157294737947959,
ENSG00000254206,ENSG00000254206,KCTD10,-0.123542728169147,0.60071801154148
ENSG00000196547,ENSG00000196547,RBPMS2,-0.114570935300008,0.60071801154148
ENSG00000256654,ENSG00000256654,,0.261600343889501,
ENSG00000119396,ENSG00000119396,HOMER1,0.051870670234364,0.600881516226694
ENSG00000198771,ENSG00000198771,NDUFB6,-0.0596546073228564,0.600910576715086
ENSG00000253392,ENSG00000253392,LOC101927896,0.164604220722221,
ENSG00000196172,ENSG00000196172,AP1B1,0.181830171500691,
ENSG00000136235,ENSG00000136235,,0.228971030489954,
ENSG00000234420,ENSG00000234420,U2AF1,0.0831406176734649,0.601108486200904
ENSG00000118046,ENSG00000118046,ZRANB3,0.0710921086065256,0.601108486200904
ENSG00000232807,ENSG00000232807,,0.201062509121808,
ENSG00000243295,ENSG00000243295,SF3A2,0.0849497699587546,0.601155500973443
ENSG00000166928,ENSG00000166928,ILK,-0.122226637768882,0.601155500973443
ENSG00000130844,ENSG00000130844,GSTZ1,0.0699403936137498,0.601210067741682
ENSG00000168781,ENSG00000168781,PRMT9,0.0822169220806915,0.601402577349386
ENSG00000160868,ENSG00000160868,IFITM2,0.172395879245484,
ENSG00000166068,ENSG00000166068,SPIN2B,-0.107556288335076,0.602299954325945
ENSG00000119772,ENSG00000119772,SPATA7,-0.0576468181060677,0.602299954325945
ENSG00000206113,ENSG00000206113,,0.189750200208846,
ENSG00000126790,ENSG00000126790,CCSER1,0.117829210426704,
ENSG00000236957,ENSG00000236957,,0.228044908684573,
ENSG00000144647,ENSG00000144647,PCNX4-DT,-0.147324883205055,
ENSG00000104812,ENSG00000104812,TMEM39B,0.0709442584647876,0.60256319497122
ENSG00000081177,ENSG00000081177,MIR9-1HG,0.175510910835319,
ENSG00000198692,ENSG00000198692,LINC01837,-0.15728110069478,0.602906804845582
ENSG00000237299,ENSG00000237299,DHRS13,-0.169762157157824,
ENSG00000168118,ENSG00000168118,WSB1,-0.0719477405125168,0.603140152229015
ENSG00000181789,ENSG00000181789,PTPRN2,-0.0734673433381391,0.603140152229015
ENSG00000228775,ENSG00000228775,NRIP3,0.127775331405128,0.603140152229015
ENSG00000152413,ENSG00000152413,TXN,0.112594679595109,0.603140152229015
ENSG00000189149,ENSG00000189149,APBA3,-0.142561224606295,0.603140152229015
ENSG00000265758,ENSG00000265758,TDRKH,0.182688021244367,
ENSG00000148950,ENSG00000148950,ATF2,-0.0731842580068919,0.603140152229015
ENSG00000129757,ENSG00000129757,EXD1,0.14043812887007,0.603140152229015
ENSG00000180801,ENSG00000180801,NCOA5,0.155644673244147,
ENSG00000285417,ENSG00000285417,PDE1C,0.0943606036723815,0.603140152229015
ENSG00000213988,ENSG00000213988,TIMM23,-0.150496701463903,0.603140152229015
ENSG00000154305,ENSG00000154305,ATP7B,0.0662756624195663,0.603140152229015
ENSG00000166263,ENSG00000166263,ATG10,0.0502495730758098,0.603152590446782
ENSG00000187122,ENSG00000187122,MYOZ2,0.134096521802855,0.603152590446782
ENSG00000258534,ENSG00000258534,,0.232050567974738,
ENSG00000002919,ENSG00000002919,CCNK,0.0630958936634829,0.603480914788942
ENSG00000234156,ENSG00000234156,TRAF3IP3,0.102255960079898,0.603480914788942
ENSG00000259035,ENSG00000259035,UQCRHL,0.217485351071779,0.603480914788942
ENSG00000121775,ENSG00000121775,MIR23AHG,-0.0807177828455028,0.603480914788942
ENSG00000163798,ENSG00000163798,DDX46,-0.053000363560894,0.603690261191914
ENSG00000117543,ENSG00000117543,AK9,0.0778353143342027,0.603937054271977
ENSG00000144535,ENSG00000144535,SUMO2P17,-0.0587476107777132,0.604039298336132
ENSG00000230492,ENSG00000230492,EFTUD2,-0.148684367566395,
ENSG00000123728,ENSG00000123728,ARHGEF18,0.0948600549332668,0.60410200366952
ENSG00000135925,ENSG00000135925,,0.225161617470404,
ENSG00000148483,ENSG00000148483,PIK3R1,-0.144983717847824,
ENSG00000137267,ENSG00000137267,NUP88,-0.252249517249211,0.604672843797223
ENSG00000137312,ENSG00000137312,TINCR,-0.0613385802825558,0.604672843797223
ENSG00000164985,ENSG00000164985,EDEM2,-0.0594274701984248,0.60472564601323
ENSG00000203995,ENSG00000203995,LINC02324,0.148243157437485,0.60472564601323
ENSG00000136710,ENSG00000136710,VASH1,0.163058487938859,0.6047777204275
ENSG00000260917,ENSG00000260917,,0.199776669828532,
ENSG00000133056,ENSG00000133056,RLIM,-0.0909602684483174,0.605264102842136
ENSG00000250634,ENSG00000250634,SMG6,0.120716748404184,0.605331792211005
ENSG00000162670,ENSG00000162670,LINC00578,-0.193578835502863,
ENSG00000132470,ENSG00000132470,EMC8,0.181706747494616,
ENSG00000278932,ENSG00000278932,KLF10,-0.081798736705951,0.606420889709027
ENSG00000197956,ENSG00000197956,AMZ2,-0.408518565499843,0.606458643339291
ENSG00000120029,ENSG00000120029,GOLGA6L10,-0.067533787833727,0.606613674606837
ENSG00000183765,ENSG00000183765,ZNF790,0.0835148693552346,0.606613674606837
ENSG00000250075,ENSG00000250075,H3-3A,-0.0901617881925887,0.606613674606837
ENSG00000251381,ENSG00000251381,,-0.152735059004228,0.606613674606837
ENSG00000108561,ENSG00000108561,PNPLA8,0.150697343630614,
ENSG00000074356,ENSG00000074356,LCMT2,-0.0494964190869106,0.606613674606837
ENSG00000115109,ENSG00000115109,UPF3B,0.110945530660355,0.606613674606837
ENSG00000171109,ENSG00000171109,FCHSD1,-0.054449033561184,0.606613674606837
ENSG00000273348,ENSG00000273348,TULP3,0.199934638339431,
ENSG00000151468,ENSG00000151468,LINC02774,0.122711792521673,0.606701138637696
ENSG00000090661,ENSG00000090661,RFLNA,-0.0816379228332273,0.606701138637696
ENSG00000005471,ENSG00000005471,TYMS,0.0886119105493192,0.607021997732226
ENSG00000175318,ENSG00000175318,,0.2211855120021,
ENSG00000181123,ENSG00000181123,,-0.216040843337188,
ENSG00000169302,ENSG00000169302,RNF5,0.200364693943554,
ENSG00000187609,ENSG00000187609,LINC01890,-0.060324295471734,0.607225569760261
ENSG00000114867,ENSG00000114867,MIR325HG,-0.0770751263787812,0.607266376458907
ENSG00000176769,ENSG00000176769,ZNF195,0.152802983025401,
ENSG00000138182,ENSG00000138182,CMTR2,0.0925352080493551,0.607622331779231
ENSG00000122550,ENSG00000122550,SYNE3,-0.0582995356283791,0.60764817074483
ENSG00000057935,ENSG00000057935,ELK1,0.0581664119153935,0.60764817074483
ENSG00000041988,ENSG00000041988,MICOS10,0.119489832567812,0.607787464462059
ENSG00000143850,ENSG00000143850,VGLL4,-0.124787008042862,
ENSG00000187889,ENSG00000187889,,0.270122230138599,
ENSG00000153885,ENSG00000153885,SCARF1,0.128404706707339,0.608007644421736
ENSG00000285968,ENSG00000285968,,-0.236525920795445,
ENSG00000133872,ENSG00000133872,FBXL2,0.0811922671540826,0.608485031812152
ENSG00000133863,ENSG00000133863,HSBP1L1,0.188739957806636,
ENSG00000090402,ENSG00000090402,,-0.276770965057834,
ENSG00000188803,ENSG00000188803,PRCC,0.165823044033174,0.608872321804437
ENSG00000204514,ENSG00000204514,SNAPC4,-0.0661553171822823,0.608891117621242
ENSG00000111181,ENSG00000111181,,0.213250923931945,
ENSG00000255382,ENSG00000255382,,-0.225569492349653,
ENSG00000154153,ENSG00000154153,KAT8,-0.0577859910961659,0.609024523336712
ENSG00000259845,ENSG00000259845,TIMM21,0.133759114650414,0.609024523336712
ENSG00000255745,ENSG00000255745,,0.260507386970386,
ENSG00000158458,ENSG00000158458,ZNF777,0.179126672254343,
ENSG00000100243,ENSG00000100243,AKAP11,-0.106656680275608,0.609048786113916
ENSG00000178913,ENSG00000178913,RIOX2,0.0784943301532999,0.60918462579352
ENSG00000224769,ENSG00000224769,,0.23376325768691,
ENSG00000164828,ENSG00000164828,RCC1L,0.0735249835763656,0.609320032817244
ENSG00000170854,ENSG00000170854,GGNBP2,-0.115872684766058,0.609320032817244
ENSG00000072135,ENSG00000072135,SMPD1,-0.0700796035300589,0.609320032817244
ENSG00000122863,ENSG00000122863,,0.220502735990906,
ENSG00000197008,ENSG00000197008,XIAP,-0.0870118852063458,0.609463420848979
ENSG00000135917,ENSG00000135917,,0.257529684055504,
ENSG00000054118,ENSG00000054118,SNPH,-0.0673062521123417,0.609463420848979
ENSG00000175040,ENSG00000175040,CCNYL2,0.22860388964234,0.609463420848979
ENSG00000215630,ENSG00000215630,PIN4,0.103704117894384,0.609463420848979
ENSG00000185453,ENSG00000185453,PGAM1,0.0946905156086687,0.609463420848979
ENSG00000285718,ENSG00000285718,ADGRE1,0.153826253119251,
ENSG00000176920,ENSG00000176920,ARL5A,0.120452015695669,0.609985198246369
ENSG00000101247,ENSG00000101247,STAG3,0.0774816600778771,0.609985198246369
ENSG00000231185,ENSG00000231185,PRMT2IP,0.164584880463053,0.610021603998906
ENSG00000237222,ENSG00000237222,ABHD4,-0.218770580456262,
ENSG00000269416,ENSG00000269416,,0.246945985062384,
ENSG00000152457,ENSG00000152457,POLR3C,0.0539975635321631,0.610167919985026
ENSG00000151239,ENSG00000151239,TSPAN13,0.106895650312841,0.610167919985026
ENSG00000284461,ENSG00000284461,LRRC69,0.0750974917564359,0.610195080173325
ENSG00000070526,ENSG00000070526,SPTLC1,0.134462621656196,
ENSG00000155980,ENSG00000155980,IRAK1,-0.163350231173931,
ENSG00000023171,ENSG00000023171,SOX6,0.108398947326802,0.610243779948283
ENSG00000110693,ENSG00000110693,PPP2R5C,-0.105743088490835,0.610243779948283
ENSG00000161791,ENSG00000161791,ZNF251,-0.0701609734732578,0.610279199715502
ENSG00000151503,ENSG00000151503,AMPD2,0.0858823053533845,0.610279199715502
ENSG00000203645,ENSG00000203645,FA2H,-0.175958621470615,
ENSG00000261654,ENSG00000261654,TBC1D3E,0.18892238569568,
ENSG00000100982,ENSG00000100982,C3orf52,0.16959302917717,
ENSG00000124207,ENSG00000124207,DHX40,0.0623543430798733,0.610480209036871
ENSG00000198843,ENSG00000198843,FAM76B,0.0904195005272067,0.610480209036871
ENSG00000187624,ENSG00000187624,FMN2,-0.126114670069644,
ENSG00000204580,ENSG00000204580,,-0.208335143671431,
ENSG00000214954,ENSG00000214954,CTSK,-0.0646363745632797,0.610512451966972
ENSG00000196358,ENSG00000196358,TSNAX-DISC1,0.130666688905123,0.610676751597278
ENSG00000234336,ENSG00000234336,P4HB,-0.137955712129434,
ENSG00000006530,ENSG00000006530,ATP8B1,0.0635129867155946,0.610973578562012
ENSG00000133083,ENSG00000133083,PPP1CA,0.136078099709175,0.610984411593517
ENSG00000189046,ENSG00000189046,LINC01500,0.158839609652634,
ENSG00000187987,ENSG00000187987,,0.221968590757429,
ENSG00000274167,ENSG00000274167,,0.219302914402607,
ENSG00000188938,ENSG00000188938,ITGB7,0.0577365121208665,0.611755783926567
ENSG00000100373,ENSG00000100373,SGO1,0.171668485264753,
ENSG00000144724,ENSG00000144724,MRPL48,0.110973282794628,0.612255992253936
ENSG00000141503,ENSG00000141503,FBXO36,-0.0702369616613678,0.612276159585661
ENSG00000104880,ENSG00000104880,CRYL1,-0.0712121854157634,0.612340164713685
ENSG00000252995,ENSG00000252995,TRPM3,-0.155824791017868,
ENSG00000276832,ENSG00000276832,TRAF3,0.143615508362637,0.61253116507355
ENSG00000167395,ENSG00000167395,ZNF566,-0.117693668882292,0.61253116507355
ENSG00000127922,ENSG00000127922,ZNF90,0.0711486176493403,0.612764879029341
ENSG00000242779,ENSG00000242779,FHL3,0.166186108119201,
ENSG00000165487,ENSG00000165487,PLCE1,-0.0515574364744864,0.612822480293796
ENSG00000180596,ENSG00000180596,PASK,-0.126630417242898,0.612822480293796
ENSG00000101489,ENSG00000101489,ANKRD20A7P,0.184866812129998,
ENSG00000132382,ENSG00000132382,CD99L2,0.1878040398965,
ENSG00000235106,ENSG00000235106,KANK4,-0.165131189510416,
ENSG00000180229,ENSG00000180229,PRR14L,0.059864033969546,0.612887217521825
ENSG00000067601,ENSG00000067601,ALG1L6P,0.0951650447589305,0.61324771825219
ENSG00000110079,ENSG00000110079,BBX,0.138914863749478,
ENSG00000135424,ENSG00000135424,,-0.199594170254086,
ENSG00000105552,ENSG00000105552,TIMM23B-AGAP6,0.107380168999206,0.613780468152493
ENSG00000272168,ENSG00000272168,METTL25,0.127325270631506,0.613780468152493
ENSG00000137752,ENSG00000137752,QNG1,0.103615686950556,0.613780468152493
ENSG00000176401,ENSG00000176401,ADAM8,0.148636874453157,
ENSG00000113811,ENSG00000113811,ST6GALNAC4,-0.118188044031042,0.613780468152493
ENSG00000178222,ENSG00000178222,ZNF496,-0.12789972382198,0.613780468152493
ENSG00000176115,ENSG00000176115,,0.256748545894028,
ENSG00000287526,ENSG00000287526,KLHDC1,-0.176073520986372,
ENSG00000069764,ENSG00000069764,ZNF575,0.101891472495242,0.613780468152493
ENSG00000145979,ENSG00000145979,BCL2L2-PABPN1,-0.11575442821956,0.613780468152493
ENSG00000115993,ENSG00000115993,TLR2,-0.152047278832024,0.613780468152493
ENSG00000187955,ENSG00000187955,NUGGC,0.150895423767783,0.613780468152493
ENSG00000247151,ENSG00000247151,SLC5A4-AS1,0.110585223555316,0.613780468152493
ENSG00000269802,ENSG00000269802,DLD,-0.0958299764044814,0.613780468152493
ENSG00000287411,ENSG00000287411,ATF1,-0.207817384232675,0.613780468152493
ENSG00000124201,ENSG00000124201,CDK2AP1,0.0844440056459886,0.613780468152493
ENSG00000287291,ENSG00000287291,TROAP,-0.110320870375698,0.613780468152493
ENSG00000261327,ENSG00000261327,STAC,0.13788440219176,0.613780468152493
ENSG00000215506,ENSG00000215506,TMEM167B-DT,-0.152680658898318,
ENSG00000143772,ENSG00000143772,LINC01793,-0.062341839652089,0.613780468152493
ENSG00000103043,ENSG00000103043,LINC01730,0.0785437974207668,0.613788711692765
ENSG00000150873,ENSG00000150873,,0.197454915897346,
ENSG00000114126,ENSG00000114126,LANCL1-AS1,-0.0691848925001418,0.613912453269972
ENSG00000237251,ENSG00000237251,GULP1,0.134520561553367,
ENSG00000135549,ENSG00000135549,CDH4,-0.136377602722979,0.614099381291715
ENSG00000183891,ENSG00000183891,ERCC2,0.0926995045842967,0.614099381291715
ENSG00000114302,ENSG00000114302,CCDC200,-0.0494882308214113,0.614099381291715
ENSG00000116337,ENSG00000116337,CLASRP,-0.10353752588227,0.614141765776091
ENSG00000103126,ENSG00000103126,KDM5C,-0.060639417609585,0.614285117057009
ENSG00000265479,ENSG00000265479,LINC02208,-0.0725567993040491,0.614285117057009
ENSG00000239213,ENSG00000239213,SDHAF4,0.148732755613668,
ENSG00000234810,ENSG00000234810,TRPC3,0.147772661717825,0.614285117057009
ENSG00000203727,ENSG00000203727,AFMID,0.21232498087536,
ENSG00000135537,ENSG00000135537,MYPN,-0.0612734842243235,0.614285117057009
ENSG00000235726,ENSG00000235726,OCRL,-0.127197694867457,0.614285117057009
ENSG00000102271,ENSG00000102271,ZNF510,0.165403584890079,0.614285117057009
ENSG00000104894,ENSG00000104894,POLDIP3,-0.12504935525388,0.614285117057009
ENSG00000160695,ENSG00000160695,SLIT2,-0.0842599550065635,0.614285117057009
ENSG00000227012,ENSG00000227012,,0.205242911074125,
ENSG00000183778,ENSG00000183778,,0.248162471417434,
ENSG00000099338,ENSG00000099338,LINC02464,0.0714303787102878,0.614285117057009
ENSG00000285696,ENSG00000285696,USP6,-0.142167089241145,0.614285117057009
ENSG00000101421,ENSG00000101421,CD63,0.0699501800591152,0.614285117057009
ENSG00000185085,ENSG00000185085,,0.211547618055863,
ENSG00000132463,ENSG00000132463,SHANK2,0.0604218328608778,0.614494985867494
ENSG00000109475,ENSG00000109475,GPR68,0.125992648500153,0.614649434080049
ENSG00000168405,ENSG00000168405,ACVR1C,-0.100968764244428,0.614649434080049
ENSG00000126882,ENSG00000126882,KCNS3,0.0687787209394011,0.614649434080049
ENSG00000249494,ENSG00000249494,CDKL1,-0.199207180518873,
ENSG00000120963,ENSG00000120963,TRPM8,-0.0629275410459786,0.614649434080049
ENSG00000214562,ENSG00000214562,SPPL2B,-0.145855360991868,0.614649434080049
ENSG00000171103,ENSG00000171103,NALF1,-0.0710748736986651,0.614649434080049
ENSG00000196576,ENSG00000196576,SLC22A5,0.143858007976311,0.614649434080049
ENSG00000172006,ENSG00000172006,DZIP1L,0.117491068169599,0.614649434080049
ENSG00000178467,ENSG00000178467,CERS3,0.082221760338271,0.614730232837075
ENSG00000243742,ENSG00000243742,SACK1B,0.192850831134308,0.614730232837075
ENSG00000251634,ENSG00000251634,GNB2,-0.0880783143926528,0.614730232837075
ENSG00000100154,ENSG00000100154,C21orf58,-0.0649424441499675,0.614730232837075
ENSG00000237638,ENSG00000237638,VPS11,0.073831824439937,0.614730232837075
ENSG00000153165,ENSG00000153165,VCF1,-0.0754621642963742,0.614730232837075
ENSG00000285677,ENSG00000285677,,-0.218302793527931,
ENSG00000146950,ENSG00000146950,FASTKD2,0.167276113945417,0.614730232837075
ENSG00000277009,ENSG00000277009,,-0.242979162582537,
ENSG00000144320,ENSG00000144320,POLR3H,-0.0616010717758077,0.614803635387387
ENSG00000229236,ENSG00000229236,SRSF11,-0.141516983476882,0.614803635387387
ENSG00000264254,ENSG00000264254,CATSPER2,0.250874896675066,
ENSG00000133805,ENSG00000133805,GAK,-0.0675791361400172,0.615121643821361
ENSG00000122367,ENSG00000122367,HNF1A-AS1,0.149769060139092,
ENSG00000136628,ENSG00000136628,RHPN2P1,0.0541239399280862,0.615215796370169
ENSG00000109906,ENSG00000109906,IGF2BP1,-0.101339705410475,0.615215796370169
ENSG00000251170,ENSG00000251170,SLC12A2-DT,-0.159238730535777,
ENSG00000235450,ENSG00000235450,,-0.212487275875892,
ENSG00000138768,ENSG00000138768,WDR5B,-0.0439962156193343,0.615507828482735
ENSG00000150556,ENSG00000150556,GABRB1,-0.151371681373234,0.615647178319854
ENSG00000105204,ENSG00000105204,KRTAP5-11,-0.106565471261558,0.615810801470943
ENSG00000144746,ENSG00000144746,RNF8,0.0625928181544887,0.615810801470943
ENSG00000255074,ENSG00000255074,CASR,0.186945599442182,
ENSG00000175352,ENSG00000175352,PLXDC1,-0.185025411206991,
ENSG00000215869,ENSG00000215869,EOGT,0.14060359884031,
ENSG00000154227,ENSG00000154227,HOXB-AS1,-0.114421515768158,0.616304649515537
ENSG00000287855,ENSG00000287855,TMEM107,0.150015133544072,
ENSG00000130517,ENSG00000130517,SLC4A1AP,0.058918630990276,0.616639812386999
ENSG00000099875,ENSG00000099875,ZNF771,-0.0736680645205226,0.616639812386999
ENSG00000071127,ENSG00000071127,LAS1L,-0.066109273508172,0.616704498812696
ENSG00000144468,ENSG00000144468,RBM18,-0.0914272166740304,0.617000054518867
ENSG00000261000,ENSG00000261000,,0.197658295196975,
ENSG00000143110,ENSG00000143110,ICE1,0.117593551294609,0.617000054518867
ENSG00000116885,ENSG00000116885,COPS3,0.10985131625436,0.617000054518867
ENSG00000197226,ENSG00000197226,ZNF814,0.0597399104686331,0.617000054518867
ENSG00000198585,ENSG00000198585,EPS8,0.0978630440748437,0.617078003426592
ENSG00000247157,ENSG00000247157,DNAI2,-0.103401981960673,0.617150546245438
ENSG00000260306,ENSG00000260306,ACTG1P25,0.162440590650534,
ENSG00000189350,ENSG00000189350,ARSB,0.108962184447453,0.617150546245438
ENSG00000124160,ENSG00000124160,HIF1AN,-0.0717332295764603,0.617150546245438
ENSG00000165929,ENSG00000165929,COL22A1,-0.0828267293015689,0.617150546245438
ENSG00000260289,ENSG00000260289,HECTD2,0.186830453425918,0.617281200734742
ENSG00000287808,ENSG00000287808,CUL9,-0.153778061801601,0.617388206748777
ENSG00000164054,ENSG00000164054,CCT6B,0.0889655838870972,0.617580729840344
ENSG00000151498,ENSG00000151498,GLRA1,0.108052544963493,0.617738943210925
ENSG00000114423,ENSG00000114423,LINC01818,-0.0693801420314804,0.617840139913886
ENSG00000226711,ENSG00000226711,ZNF732,-0.139175405178565,
ENSG00000066557,ENSG00000066557,LOC101927687,-0.084195677563796,0.617895975051356
ENSG00000198746,ENSG00000198746,MED15,0.103076074441011,0.617895975051356
ENSG00000142330,ENSG00000142330,RBM17,0.137057173930994,
ENSG00000070269,ENSG00000070269,CACNA1I,-0.0652861185146724,0.617988590060867
ENSG00000230006,ENSG00000230006,FBLN7,-0.121436700371164,0.617988590060867
ENSG00000104723,ENSG00000104723,PRDM4,0.13451554596988,0.617988590060867
ENSG00000130305,ENSG00000130305,ADPRH,0.0783181495695361,0.617988590060867
ENSG00000258913,ENSG00000258913,,0.207751058447103,
ENSG00000237753,ENSG00000237753,GRIK1,0.16909322937153,
ENSG00000116285,ENSG00000116285,PI4KA,-0.197211185429615,
ENSG00000061337,ENSG00000061337,,-0.190208326075971,
ENSG00000159409,ENSG00000159409,XYLT2,-0.146917911387058,
ENSG00000213930,ENSG00000213930,,-0.217212434161282,
ENSG00000251450,ENSG00000251450,,0.167708030089848,
ENSG00000148719,ENSG00000148719,SCAF11,-0.057858129512049,0.619019433554768
ENSG00000165995,ENSG00000165995,ATG3,0.132367472900942,0.619029552919584
ENSG00000096872,ENSG00000096872,PIGG,0.0497313523905509,0.619029552919584
ENSG00000288524,ENSG00000288524,,-0.295709453848635,
