Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Protein Insertion Into ER Membrane (GO:0045048),1/29,0.112394316840881,0.2178019599321937,0,0,8.76984126984127,19.16860956118856,TMEM147
GO_Biological_Process_2023,Peptidyl-Tyrosine Dephosphorylation (GO:0035335),1/29,0.112394316840881,0.2178019599321937,0,0,8.76984126984127,19.16860956118856,DUSP5
GO_Biological_Process_2023,Phosphatidic Acid Biosynthetic Process (GO:0006654),1/29,0.112394316840881,0.2178019599321937,0,0,8.76984126984127,19.16860956118856,PLD1
GO_Biological_Process_2023,Positive Regulation Of B Cell Proliferation (GO:0030890),1/29,0.112394316840881,0.2178019599321937,0,0,8.76984126984127,19.16860956118856,CD38
GO_Biological_Process_2023,Positive Regulation Of Endopeptidase Activity (GO:0010950),1/29,0.112394316840881,0.2178019599321937,0,0,8.76984126984127,19.16860956118856,CR1
GO_Biological_Process_2023,Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955),1/30,0.1160387787872419,0.2236553881463777,0,0,8.46700723712218,18.236501342427736,RHOU
GO_Biological_Process_2023,Negative Regulation Of Axon Extension (GO:0030517),1/30,0.1160387787872419,0.2236553881463777,0,0,8.46700723712218,18.236501342427736,RTN4
GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),4/456,0.1175409968795791,0.2257954863274577,0,0,2.208531881098253,4.728396297842113,BASP1;ZNF658;CD38;RUNX2
GO_Biological_Process_2023,Negative Regulation Of Developmental Growth (GO:0048640),1/31,0.1196684585835898,0.2257954863274577,0,0,8.184362139917695,17.37564803201433,RTN4
GO_Biological_Process_2023,B Cell Proliferation (GO:0042100),1/31,0.1196684585835898,0.2257954863274577,0,0,8.184362139917695,17.37564803201433,CD79A
GO_Biological_Process_2023,Regulation Of Dendrite Morphogenesis (GO:0048814),1/31,0.1196684585835898,0.2257954863274577,0,0,8.184362139917695,17.37564803201433,RAPGEF2
GO_Biological_Process_2023,Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111),1/31,0.1196684585835898,0.2257954863274577,0,0,8.184362139917695,17.37564803201433,STMN1
GO_Biological_Process_2023,Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052),1/31,0.1196684585835898,0.2257954863274577,0,0,8.184362139917695,17.37564803201433,PSMC3
GO_Biological_Process_2023,Presynaptic Endocytosis (GO:0140238),1/31,0.1196684585835898,0.2257954863274577,0,0,8.184362139917695,17.37564803201433,FCHO2
GO_Biological_Process_2023,Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087),1/31,0.1196684585835898,0.2257954863274577,0,0,8.184362139917695,17.37564803201433,RRM2
GO_Biological_Process_2023,Neuron Projection Morphogenesis (GO:0048812),2/146,0.120675803228658,0.2265040599867743,0,0,3.432986111111111,7.259555982567132,KLF7;SSNA1
GO_Biological_Process_2023,Positive Regulation Of Cellular Catabolic Process (GO:0031331),2/146,0.120675803228658,0.2265040599867743,0,0,3.432986111111111,7.259555982567132,KHSRP;PLIN5
GO_Biological_Process_2023,Gluconeogenesis (GO:0006094),1/32,0.123283415430119,0.2285978442328599,0,0,7.919952210274791,16.578593482111685,KHSRP
GO_Biological_Process_2023,Vesicle Budding From Membrane (GO:0006900),1/32,0.123283415430119,0.2285978442328599,0,0,7.919952210274791,16.578593482111685,TRAPPC2L
GO_Biological_Process_2023,Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099),1/32,0.123283415430119,0.2285978442328599,0,0,7.919952210274791,16.578593482111685,CENPE
GO_Biological_Process_2023,Respiratory System Development (GO:0060541),1/32,0.123283415430119,0.2285978442328599,0,0,7.919952210274791,16.578593482111685,BASP1
GO_Biological_Process_2023,Defense Response To Symbiont (GO:0140546),2/148,0.1233854473056022,0.2285978442328599,0,0,3.3856164383561644,7.08420638881865,IFIT5;TRIM56
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),2/149,0.1247458829680862,0.2297923580155005,0,0,3.3624149659863947,6.998787893503407,NIBAN1;PID1
GO_Biological_Process_2023,Inositol Lipid-Mediated Signaling (GO:0048017),1/33,0.1268837083134088,0.2297923580155005,0,0,7.672067901234568,15.838863689115454,PTAFR
GO_Biological_Process_2023,Phosphatidic Acid Metabolic Process (GO:0046473),1/33,0.1268837083134088,0.2297923580155005,0,0,7.672067901234568,15.838863689115454,PLD1
GO_Biological_Process_2023,Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338),1/33,0.1268837083134088,0.2297923580155005,0,0,7.672067901234568,15.838863689115454,TRIM56
GO_Biological_Process_2023,ncRNA Catabolic Process (GO:0034661),1/33,0.1268837083134088,0.2297923580155005,0,0,7.672067901234568,15.838863689115454,EXOSC6
GO_Biological_Process_2023,Regulation Of Amyloid-Beta Formation (GO:1902003),1/33,0.1268837083134088,0.2297923580155005,0,0,7.672067901234568,15.838863689115454,RTN4
GO_Biological_Process_2023,Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),1/33,0.1268837083134088,0.2297923580155005,0,0,7.672067901234568,15.838863689115454,TGFA
GO_Biological_Process_2023,Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749),1/33,0.1268837083134088,0.2297923580155005,0,0,7.672067901234568,15.838863689115454,RHOU
GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),7/1025,0.1269146077742513,0.2297923580155005,0,0,1.732809430255403,3.576935921789756,KLF7;ZBTB6;BASP1;ZNF658;CD38;RUNX2;BMP6
GO_Biological_Process_2023,Cellular Response To Organic Cyclic Compound (GO:0071407),2/152,0.1288490174844897,0.2321254514384997,0,0,3.294666666666666,6.751147483864851,RAP1A;RAPGEF2
GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),2/153,0.1302238327792949,0.2321254514384997,0,0,3.272682119205298,6.671364196881712,RAP1A;RAPGEF2
GO_Biological_Process_2023,Microtubule Polymerization (GO:0046785),1/34,0.1304693959968136,0.2321254514384997,0,0,7.439206883651328,15.150812179167184,SSNA1
GO_Biological_Process_2023,Purine Nucleotide Metabolic Process (GO:0006163),1/34,0.1304693959968136,0.2321254514384997,0,0,7.439206883651328,15.150812179167184,CD38
GO_Biological_Process_2023,Negative Regulation Of JNK Cascade (GO:0046329),1/34,0.1304693959968136,0.2321254514384997,0,0,7.439206883651328,15.150812179167184,PRMT1
GO_Biological_Process_2023,Negative Regulation Of Ras Protein Signal Transduction (GO:0046580),1/34,0.1304693959968136,0.2321254514384997,0,0,7.439206883651328,15.150812179167184,STMN1
GO_Biological_Process_2023,Sister Chromatid Segregation (GO:0000819),1/34,0.1304693959968136,0.2321254514384997,0,0,7.439206883651328,15.150812179167184,TOP2A
GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),3/308,0.1327572246422361,0.2338371411384749,0,0,2.4419589126374768,4.930884503142833,PID1;ZFAND6;KHSRP
GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),2/155,0.1329838130022024,0.2338371411384749,0,0,3.229575163398693,6.5157578840027,BMP6;TRIM56
GO_Biological_Process_2023,Positive Regulation Of Mitotic Nuclear Division (GO:0045840),1/35,0.1340405369705902,0.2338371411384749,0,0,7.22004357298475,14.509493497568982,TGFA
GO_Biological_Process_2023,Protein Methylation (GO:0006479),1/35,0.1340405369705902,0.2338371411384749,0,0,7.22004357298475,14.509493497568982,PRMT1
GO_Biological_Process_2023,Dendrite Morphogenesis (GO:0048813),1/35,0.1340405369705902,0.2338371411384749,0,0,7.22004357298475,14.509493497568982,KLF7
GO_Biological_Process_2023,Regulation Of Axon Extension (GO:0030516),1/35,0.1340405369705902,0.2338371411384749,0,0,7.22004357298475,14.509493497568982,RTN4
GO_Biological_Process_2023,Endoderm Formation (GO:0001706),1/35,0.1340405369705902,0.2338371411384749,0,0,7.22004357298475,14.509493497568982,DUSP5
GO_Biological_Process_2023,Skeletal Muscle Organ Development (GO:0060538),1/35,0.1340405369705902,0.2338371411384749,0,0,7.22004357298475,14.509493497568982,SVIL
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),3/310,0.1346127981358445,0.234265476367477,0,0,2.42580299344411,4.864590785268208,RAP1A;RAPGEF2;TGFA
GO_Biological_Process_2023,COPII-coated Vesicle Budding (GO:0090114),1/36,0.1375971895245001,0.2348980592596823,0,0,7.0134038800705465,13.910559038473568,TRAPPC2L
GO_Biological_Process_2023,Positive Regulation Of Interferon-Beta Production (GO:0032728),1/36,0.1375971895245001,0.2348980592596823,0,0,7.0134038800705465,13.910559038473568,TRIM56
GO_Biological_Process_2023,Regulation Of Erythrocyte Differentiation (GO:0045646),1/36,0.1375971895245001,0.2348980592596823,0,0,7.0134038800705465,13.910559038473568,PRMT1
GO_Biological_Process_2023,Regulation Of Glucose Import (GO:0046324),1/36,0.1375971895245001,0.2348980592596823,0,0,7.0134038800705465,13.910559038473568,PID1
GO_Biological_Process_2023,Positive Regulation Of Myeloid Cell Differentiation (GO:0045639),1/36,0.1375971895245001,0.2348980592596823,0,0,7.0134038800705465,13.910559038473568,PRMT1
GO_Biological_Process_2023,Positive Regulation Of Signaling Receptor Activity (GO:2000273),1/36,0.1375971895245001,0.2348980592596823,0,0,7.0134038800705465,13.910559038473568,TGFA
GO_Biological_Process_2023,Lytic Vacuole Organization (GO:0080171),1/36,0.1375971895245001,0.2348980592596823,0,0,7.0134038800705465,13.910559038473568,ACP2
GO_Biological_Process_2023,Negative Regulation Of T Cell Proliferation (GO:0042130),1/36,0.1375971895245001,0.2348980592596823,0,0,7.0134038800705465,13.910559038473568,CR1
GO_Biological_Process_2023,Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873),1/37,0.1411394117278351,0.2381104899031947,0,0,6.818244170096022,13.350170777011757,PRMT1
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427),1/37,0.1411394117278351,0.2381104899031947,0,0,6.818244170096022,13.350170777011757,IL10RA
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),1/37,0.1411394117278351,0.2381104899031947,0,0,6.818244170096022,13.350170777011757,IL10RA
GO_Biological_Process_2023,Regulation Of p38MAPK Cascade (GO:1900744),1/37,0.1411394117278351,0.2381104899031947,0,0,6.818244170096022,13.350170777011757,PRMT1
GO_Biological_Process_2023,Muscle Tissue Development (GO:0060537),1/37,0.1411394117278351,0.2381104899031947,0,0,6.818244170096022,13.350170777011757,SVIL
GO_Biological_Process_2023,Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098),1/38,0.1446672613825997,0.241786541751338,0,0,6.633633633633633,12.824929429623497,TGFA
GO_Biological_Process_2023,Import Into Cell (GO:0098657),1/38,0.1446672613825997,0.241786541751338,0,0,6.633633633633633,12.824929429623497,IL10RA
GO_Biological_Process_2023,Lymphocyte Proliferation (GO:0046651),1/38,0.1446672613825997,0.241786541751338,0,0,6.633633633633633,12.824929429623497,CD79A
GO_Biological_Process_2023,Positive Regulation Of Bone Mineralization (GO:0030501),1/38,0.1446672613825997,0.241786541751338,0,0,6.633633633633633,12.824929429623497,BMP6
GO_Biological_Process_2023,Positive Regulation Of Lipid Biosynthetic Process (GO:0046889),1/39,0.148180796129026,0.2420173822881815,0,0,6.458739441195582,12.33181431033472,PLIN5
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),1/39,0.148180796129026,0.2420173822881815,0,0,6.458739441195582,12.33181431033472,CR1
GO_Biological_Process_2023,Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),1/39,0.148180796129026,0.2420173822881815,0,0,6.458739441195582,12.33181431033472,RTN4
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Potential (GO:0051881),1/39,0.148180796129026,0.2420173822881815,0,0,6.458739441195582,12.33181431033472,PID1
GO_Biological_Process_2023,Anterograde Axonal Transport (GO:0008089),1/39,0.148180796129026,0.2420173822881815,0,0,6.458739441195582,12.33181431033472,KIF4A
GO_Biological_Process_2023,Neuron Projection Extension (GO:1990138),1/39,0.148180796129026,0.2420173822881815,0,0,6.458739441195582,12.33181431033472,SSNA1
GO_Biological_Process_2023,Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428),1/39,0.148180796129026,0.2420173822881815,0,0,6.458739441195582,12.33181431033472,KHSRP
GO_Biological_Process_2023,Axonal Transport (GO:0098930),1/39,0.148180796129026,0.2420173822881815,0,0,6.458739441195582,12.33181431033472,KIF4A
GO_Biological_Process_2023,Carboxylic Acid Transmembrane Transport (GO:1905039),1/39,0.148180796129026,0.2420173822881815,0,0,6.458739441195582,12.33181431033472,ABCC5
GO_Biological_Process_2023,Regulation Of Protein Targeting To Mitochondrion (GO:1903214),1/39,0.148180796129026,0.2420173822881815,0,0,6.458739441195582,12.33181431033472,RHOU
GO_Biological_Process_2023,Regulation Of Cytokine Production (GO:0001817),2/167,0.1498127142375231,0.2435730523997825,0,0,2.992878787878788,5.681589319521156,ZBTB6;TRIM56
GO_Biological_Process_2023,Membrane Organization (GO:0061024),2/167,0.1498127142375231,0.2435730523997825,0,0,2.992878787878788,5.681589319521156,CR1;FCHO2
GO_Biological_Process_2023,Synaptic Vesicle Endocytosis (GO:0048488),1/40,0.151680073266596,0.2438444227178236,0,0,6.29281418170307,11.868132749661465,FCHO2
GO_Biological_Process_2023,Regulation Of Microtubule Cytoskeleton Organization (GO:0070507),1/40,0.151680073266596,0.2438444227178236,0,0,6.29281418170307,11.868132749661465,STMN1
GO_Biological_Process_2023,Regulation Of Microtubule Polymerization (GO:0031113),1/40,0.151680073266596,0.2438444227178236,0,0,6.29281418170307,11.868132749661465,STMN1
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),1/40,0.151680073266596,0.2438444227178236,0,0,6.29281418170307,11.868132749661465,RRM2
GO_Biological_Process_2023,Negative Regulation Of Cell-Cell Adhesion (GO:0022408),1/40,0.151680073266596,0.2438444227178236,0,0,6.29281418170307,11.868132749661465,BMP6
GO_Biological_Process_2023,Brain Development (GO:0007420),2/169,0.1526587822104692,0.2448687848879339,0,0,2.956736526946108,5.557334227271089,RAPGEF2;RTN4
GO_Biological_Process_2023,Positive Regulation Of Ossification (GO:0045778),1/41,0.1551651500076359,0.2472298056788332,0,0,6.135185185185185,11.431477329450804,BMP6
GO_Biological_Process_2023,Protein Localization To Lysosome (GO:0061462),1/41,0.1551651500076359,0.2472298056788332,0,0,6.135185185185185,11.431477329450804,RTN4
GO_Biological_Process_2023,Negative Regulation Of DNA Recombination (GO:0045910),1/41,0.1551651500076359,0.2472298056788332,0,0,6.135185185185185,11.431477329450804,H1-2
GO_Biological_Process_2023,Neuron Differentiation (GO:0030182),2/173,0.1583829372869343,0.2510862509373909,0,0,2.8869883040935678,5.319967454872788,RUNX2;RTN4
GO_Biological_Process_2023,Substantia Nigra Development (GO:0021762),1/42,0.1586360832282261,0.2510862509373909,0,0,5.985245408009636,11.019689602409075,BASP1
GO_Biological_Process_2023,Skeletal Muscle Tissue Development (GO:0007519),1/42,0.1586360832282261,0.2510862509373909,0,0,5.985245408009636,11.019689602409075,SVIL
GO_Biological_Process_2023,Regulation Of Neuron Projection Development (GO:0010975),2/174,0.1598203850857443,0.2524035597059001,0,0,2.870058139534884,5.262839063983583,RAP1A;RAPGEF2
GO_Biological_Process_2023,Lysosome Organization (GO:0007040),1/43,0.1620929296100477,0.2537568352192232,0,0,5.842445620223398,10.630829151935398,ACP2
GO_Biological_Process_2023,mRNA Destabilization (GO:0061157),1/43,0.1620929296100477,0.2537568352192232,0,0,5.842445620223398,10.630829151935398,KHSRP
GO_Biological_Process_2023,Positive Regulation Of Biomineral Tissue Development (GO:0070169),1/43,0.1620929296100477,0.2537568352192232,0,0,5.842445620223398,10.630829151935398,BMP6
GO_Biological_Process_2023,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),1/43,0.1620929296100477,0.2537568352192232,0,0,5.842445620223398,10.630829151935398,PID1
GO_Biological_Process_2023,Synaptic Vesicle Recycling (GO:0036465),1/44,0.1655357456565978,0.2541523118539199,0,0,5.706287683031869,10.263147119643094,FCHO2
GO_Biological_Process_2023,Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),1/44,0.1655357456565978,0.2541523118539199,0,0,5.706287683031869,10.263147119643094,PID1
GO_Biological_Process_2023,Bone Development (GO:0060348),1/44,0.1655357456565978,0.2541523118539199,0,0,5.706287683031869,10.263147119643094,BMP6
GO_Biological_Process_2023,Nucleobase-Containing Compound Catabolic Process (GO:0034655),1/44,0.1655357456565978,0.2541523118539199,0,0,5.706287683031869,10.263147119643094,EXOSC6
GO_Biological_Process_2023,Regulation Of Transport (GO:0051049),1/44,0.1655357456565978,0.2541523118539199,0,0,5.706287683031869,10.263147119643094,PLD1
GO_Biological_Process_2023,Mitotic Spindle Assembly (GO:0090307),1/44,0.1655357456565978,0.2541523118539199,0,0,5.706287683031869,10.263147119643094,KIF4A
GO_Biological_Process_2023,Regulation Of B Cell Proliferation (GO:0030888),1/44,0.1655357456565978,0.2541523118539199,0,0,5.706287683031869,10.263147119643094,CD38
GO_Biological_Process_2023,Regulation Of DNA Recombination (GO:0000018),1/44,0.1655357456565978,0.2541523118539199,0,0,5.706287683031869,10.263147119643094,H1-2
GO_Biological_Process_2023,Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),1/44,0.1655357456565978,0.2541523118539199,0,0,5.706287683031869,10.263147119643094,TRIM56
GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),2/179,0.1670438828651414,0.2559197949023641,0,0,2.788276836158192,4.989617855621614,RAP1A;RAPGEF2
GO_Biological_Process_2023,Regulation Of Cellular Metabolic Process (GO:0031323),1/45,0.1689645875760076,0.2566686637542319,0,0,5.57631874298541,9.915063470180677,PID1
GO_Biological_Process_2023,Positive Regulation Of Innate Immune Response (GO:0045089),1/45,0.1689645875760076,0.2566686637542319,0,0,5.57631874298541,9.915063470180677,TRIM56
GO_Biological_Process_2023,Positive Regulation Of mRNA Catabolic Process (GO:0061014),1/45,0.1689645875760076,0.2566686637542319,0,0,5.57631874298541,9.915063470180677,KHSRP
GO_Biological_Process_2023,Natural Killer Cell Activation (GO:0030101),1/45,0.1689645875760076,0.2566686637542319,0,0,5.57631874298541,9.915063470180677,SLAMF7
GO_Biological_Process_2023,Regulation Of mRNA Catabolic Process (GO:0061013),1/46,0.1723795113954932,0.2607512862248284,0,0,5.452126200274348,9.585147383985149,KHSRP
GO_Biological_Process_2023,Negative Regulation Of Cellular Metabolic Process (GO:0031324),1/46,0.1723795113954932,0.2607512862248284,0,0,5.452126200274348,9.585147383985149,PLIN5
GO_Biological_Process_2023,Negative Regulation Of Hydrolase Activity (GO:0051346),1/47,0.1757805729393427,0.2642236285063077,0,0,5.333333333333333,9.272100301010724,PLIN5
GO_Biological_Process_2023,Regulation Of Interleukin-2 Production (GO:0032663),1/47,0.1757805729393427,0.2642236285063077,0,0,5.333333333333333,9.272100301010724,CR1
GO_Biological_Process_2023,Protein Monoubiquitination (GO:0006513),1/47,0.1757805729393427,0.2642236285063077,0,0,5.333333333333333,9.272100301010724,TRIM56
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),1/48,0.1791678277339162,0.2687517416008743,0,0,5.219595482006829,8.974741207160669,PID1
GO_Biological_Process_2023,Axonogenesis (GO:0007409),2/188,0.1801850915506257,0.2697133833858009,0,0,2.6521505376344088,4.545177803885877,KLF7;SSNA1
GO_Biological_Process_2023,Defense Response To Virus (GO:0051607),2/189,0.1816552190824171,0.2698200734332007,0,0,2.6378342245989304,4.499208199954545,IFIT5;TRIM56
GO_Biological_Process_2023,Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862),1/49,0.1825413312312226,0.2698200734332007,0,0,5.11059670781893,8.691993815929068,BMP6
GO_Biological_Process_2023,Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),1/49,0.1825413312312226,0.2698200734332007,0,0,5.11059670781893,8.691993815929068,CENPE
GO_Biological_Process_2023,Negative Regulation Of DNA Metabolic Process (GO:0051053),1/49,0.1825413312312226,0.2698200734332007,0,0,5.11059670781893,8.691993815929068,H1-2
GO_Biological_Process_2023,Negative Regulation Of T Cell Activation (GO:0050868),1/49,0.1825413312312226,0.2698200734332007,0,0,5.11059670781893,8.691993815929068,CR1
GO_Biological_Process_2023,"G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)",1/50,0.1859011384602527,0.2698200734332007,0,0,5.00604686318972,8.422875391899517,HRH2
GO_Biological_Process_2023,Regulation Of Epithelial Cell Migration (GO:0010632),1/50,0.1859011384602527,0.2698200734332007,0,0,5.00604686318972,8.422875391899517,RTN4
GO_Biological_Process_2023,Regulation Of Interferon-Beta Production (GO:0032648),1/50,0.1859011384602527,0.2698200734332007,0,0,5.00604686318972,8.422875391899517,TRIM56
GO_Biological_Process_2023,Regulation Of Mitochondrion Organization (GO:0010821),1/50,0.1859011384602527,0.2698200734332007,0,0,5.00604686318972,8.422875391899517,PID1
GO_Biological_Process_2023,Intracellular Iron Ion Homeostasis (GO:0006879),1/50,0.1859011384602527,0.2698200734332007,0,0,5.00604686318972,8.422875391899517,BMP6
GO_Biological_Process_2023,Blood Circulation (GO:0008015),1/50,0.1859011384602527,0.2698200734332007,0,0,5.00604686318972,8.422875391899517,GUCY1B1
GO_Biological_Process_2023,Mitotic Metaphase Plate Congression (GO:0007080),1/50,0.1859011384602527,0.2698200734332007,0,0,5.00604686318972,8.422875391899517,CENPE
GO_Biological_Process_2023,Positive Regulation Of Developmental Growth (GO:0048639),1/50,0.1859011384602527,0.2698200734332007,0,0,5.00604686318972,8.422875391899517,CPNE5
GO_Biological_Process_2023,Negative Regulation Of Cell Projection Organization (GO:0031345),1/50,0.1859011384602527,0.2698200734332007,0,0,5.00604686318972,8.422875391899517,RAPGEF2
GO_Biological_Process_2023,Positive Regulation Of Fat Cell Differentiation (GO:0045600),1/50,0.1859011384602527,0.2698200734332007,0,0,5.00604686318972,8.422875391899517,ASXL2
GO_Biological_Process_2023,Metaphase Plate Congression (GO:0051310),1/51,0.189247304401236,0.2741218530417904,0,0,4.905679012345679,8.166486944159466,CENPE
GO_Biological_Process_2023,Negative Regulation Of Innate Immune Response (GO:0045824),1/52,0.1925798837472001,0.2756083366202445,0,0,4.809247155652384,7.922004631783778,CR1
GO_Biological_Process_2023,Rho Protein Signal Transduction (GO:0007266),1/52,0.1925798837472001,0.2756083366202445,0,0,4.809247155652384,7.922004631783778,RHOU
GO_Biological_Process_2023,Negative Regulation Of Response To Stimulus (GO:0048585),1/52,0.1925798837472001,0.2756083366202445,0,0,4.809247155652384,7.922004631783778,KLF7
GO_Biological_Process_2023,Cardiac Muscle Tissue Development (GO:0048738),1/52,0.1925798837472001,0.2756083366202445,0,0,4.809247155652384,7.922004631783778,PRMT1
GO_Biological_Process_2023,Cell Cycle G1/S Phase Transition (GO:0044843),1/52,0.1925798837472001,0.2756083366202445,0,0,4.809247155652384,7.922004631783778,E2F3
GO_Biological_Process_2023,Positive Regulation Of B Cell Activation (GO:0050871),1/52,0.1925798837472001,0.2756083366202445,0,0,4.809247155652384,7.922004631783778,CD38
GO_Biological_Process_2023,Spermatid Development (GO:0007286),1/53,0.1958989309990987,0.2759519322718149,0,0,4.716524216524217,7.688672188811663,RFX2
GO_Biological_Process_2023,Glycoprotein Metabolic Process (GO:0009100),1/53,0.1958989309990987,0.2759519322718149,0,0,4.716524216524217,7.688672188811663,GANAB
GO_Biological_Process_2023,Gonad Development (GO:0008406),1/53,0.1958989309990987,0.2759519322718149,0,0,4.716524216524217,7.688672188811663,BASP1
GO_Biological_Process_2023,Actin Polymerization Or Depolymerization (GO:0008154),1/53,0.1958989309990987,0.2759519322718149,0,0,4.716524216524217,7.688672188811663,SVIL
GO_Biological_Process_2023,Negative Regulation Of Viral Genome Replication (GO:0045071),1/53,0.1958989309990987,0.2759519322718149,0,0,4.716524216524217,7.688672188811663,IFIT5
GO_Biological_Process_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),1/53,0.1958989309990987,0.2759519322718149,0,0,4.716524216524217,7.688672188811663,PSMC3
GO_Biological_Process_2023,Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425),1/53,0.1958989309990987,0.2759519322718149,0,0,4.716524216524217,7.688672188811663,IL10RA
GO_Biological_Process_2023,Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),1/53,0.1958989309990987,0.2759519322718149,0,0,4.716524216524217,7.688672188811663,TRIM56
GO_Biological_Process_2023,Protein K63-linked Ubiquitination (GO:0070534),1/54,0.1992045003899636,0.2795100328367983,0,0,4.627300256231074,7.465794242771092,TRIM56
GO_Biological_Process_2023,Endoplasmic Reticulum Organization (GO:0007029),1/54,0.1992045003899636,0.2795100328367983,0,0,4.627300256231074,7.465794242771092,RTN4
GO_Biological_Process_2023,Neuron Migration (GO:0001764),1/55,0.2024966460113938,0.2824710023155046,0,0,4.5413808870599,7.252730398638074,RAPGEF2
GO_Biological_Process_2023,Phosphatidylcholine Metabolic Process (GO:0046470),1/55,0.2024966460113938,0.2824710023155046,0,0,4.5413808870599,7.252730398638074,PLAAT4
GO_Biological_Process_2023,Purine Ribonucleotide Biosynthetic Process (GO:0009152),1/55,0.2024966460113938,0.2824710023155046,0,0,4.5413808870599,7.252730398638074,GUCY1B1
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),3/379,0.2034488077102948,0.283248145880158,0,0,1.973673579315917,3.142761094335893,RAPGEF2;E2F3;PLAAT4
GO_Biological_Process_2023,RNA Polymerase II Preinitiation Complex Assembly (GO:0051123),1/56,0.2057754216772677,0.2848281415880327,0,0,4.458585858585859,7.048889998462605,LINC02218
GO_Biological_Process_2023,Regulation Of Mitotic Nuclear Division (GO:0007088),1/56,0.2057754216772677,0.2848281415880327,0,0,4.458585858585859,7.048889998462605,TGFA
GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),1/56,0.2057754216772677,0.2848281415880327,0,0,4.458585858585859,7.048889998462605,PID1
GO_Biological_Process_2023,RNA Catabolic Process (GO:0006401),1/57,0.2090408810606512,0.2887905813496858,0,0,4.378747795414462,6.853727457793337,EXOSC6
GO_Biological_Process_2023,Glycosaminoglycan Biosynthetic Process (GO:0006024),1/58,0.2122930775184145,0.2915979627982821,0,0,4.301711067792939,6.666738118380946,CHST15
GO_Biological_Process_2023,Positive Regulation Of Type II Interferon Production (GO:0032729),1/58,0.2122930775184145,0.2915979627982821,0,0,4.301711067792939,6.666738118380946,IL1R1
GO_Biological_Process_2023,Regulation Of Bone Mineralization (GO:0030500),1/58,0.2122930775184145,0.2915979627982821,0,0,4.301711067792939,6.666738118380946,BMP6
GO_Biological_Process_2023,DNA-templated Transcription Initiation (GO:0006352),1/59,0.215532064303904,0.2926827464126879,0,0,4.227330779054917,6.48745453853359,E2F3
GO_Biological_Process_2023,Transcription Preinitiation Complex Assembly (GO:0070897),1/59,0.215532064303904,0.2926827464126879,0,0,4.227330779054917,6.48745453853359,LINC02218
GO_Biological_Process_2023,Glucose Metabolic Process (GO:0006006),1/59,0.215532064303904,0.2926827464126879,0,0,4.227330779054917,6.48745453853359,KHSRP
GO_Biological_Process_2023,Positive Regulation Of Protein Binding (GO:0032092),1/59,0.215532064303904,0.2926827464126879,0,0,4.227330779054917,6.48745453853359,RAPGEF2
